station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
QFW,2020-10-20 04:00,127.8833,37.6667,66.20,39.20,37.03,220.00,2.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200400Z AUTO 22002KT 9999 CLR 19/04 A3031 RMK A02 TSNO
RKSI,2020-10-20 04:00,126.4500,37.4667,68.00,42.80,40.00,40.00,3.00,0.00,30.30,M,4.35,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSI 200400Z 04003KT 360V090 7000 NSC 20/06 Q1026 NOSIG
QFB,2020-10-20 04:00,128.7167,35.6500,69.80,39.20,32.72,320.00,2.00,0.00,30.33,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200400Z AUTO 32002KT 9999 CLR 21/04 A3033 RMK A02 TSNO
QEN,2020-10-20 04:00,128.7500,37.6667,57.20,39.20,50.91,90.00,5.00,0.00,30.34,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200400Z AUTO 09005KT 9999 CLR 14/04 A3034 RMK A02 TSNO
QEI,2020-10-20 04:00,128.0667,37.9500,66.20,42.80,42.57,180.00,2.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200400Z AUTO 18002KT 9999 CLR 19/06 A3030 RMK A02 TSNO
QEW,2020-10-20 04:00,128.1500,36.4000,66.20,42.80,42.57,330.00,2.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200400Z AUTO 33002KT 9999 CLR 19/06 A3029 RMK A02 TSNO
QEX,2020-10-20 04:00,128.3000,36.1000,68.00,41.00,37.32,50.00,3.00,0.00,30.21,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200400Z AUTO 05003KT 9999 CLR 20/05 A3021 RMK A02 TSNO
RKJB,2020-10-20 04:00,126.3800,34.9800,69.80,48.20,46.16,290.00,5.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKJB 200400Z 29005KT 200V340 CAVOK 21/09 Q1026 NOSIG
RKPC,2020-10-20 04:00,126.4930,33.5113,69.80,59.00,68.55,70.00,17.00,0.00,30.27,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RKPC 200400Z 07017KT 9999 FEW040 21/15 Q1025 NOSIG
RKNY,2020-10-20 04:00,128.6692,38.0613,66.20,50.00,55.88,110.00,5.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKNY 200400Z 11005KT CAVOK 19/10 Q1025 NOSIG
RKSS,2020-10-20 04:00,126.7906,37.5583,68.00,44.60,42.85,10.00,5.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSS 200400Z 01005KT 310V080 CAVOK 20/07 Q1026 NOSIG
RKTN,2020-10-20 04:00,128.6589,35.8941,71.60,39.20,30.77,170.00,3.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTN 200400Z 17003KT CAVOK 22/04 Q1025
RKTU,2020-10-20 04:00,127.4991,36.7166,68.00,46.40,45.88,40.00,2.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTU 200400Z 04002KT CAVOK 20/08 Q1026
QES,2020-10-20 04:00,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,1.24,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQES 200400Z AUTO 2000 BR CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:00,127.9500,38.2000,68.00,39.20,34.80,210.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200400Z AUTO 21001KT 9999 CLR 20/04 A3029 RMK A02 TSNO
QEQ,2020-10-20 04:00,127.5500,37.8500,66.20,41.00,39.72,310.00,2.00,0.00,30.34,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200400Z AUTO 31002KT 9999 CLR 19/05 A3034 RMK A02 TSNO
QEP,2020-10-20 04:00,127.2667,37.4000,66.20,42.80,42.57,350.00,4.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200400Z AUTO 35004KT 9999 CLR 19/06 A3032 RMK A02 TSNO
RKSM,2020-10-20 04:00,127.1139,37.4458,69.80,42.80,37.61,80.00,4.00,0.00,30.31,M,5.59,M,FEW,M,M,M,3000.00,M,M,M,HZ,M,M,M,M,M,M,M,RKSM 200400Z 08004KT 9000 HZ FEW030 21/06 A3031
QFV,2020-10-20 04:00,127.5000,38.0500,66.20,35.60,32.14,100.00,6.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200400Z AUTO 10006KT 9999 CLR 19/02 A3032 RMK A02 TSNO
QFB,2020-10-20 04:10,128.7167,35.6500,71.60,39.20,30.77,320.00,4.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200410Z AUTO 32004KT 9999 CLR 22/04 A3032 RMK A02 TSNO
QEN,2020-10-20 04:10,128.7500,37.6667,57.20,41.00,54.60,100.00,6.00,0.00,30.33,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200410Z AUTO 10006KT 9999 CLR 14/05 A3033 RMK A02 TSNO
QES,2020-10-20 04:10,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,1.24,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQES 200410Z AUTO 2000 BR CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:10,127.9500,38.2000,68.00,37.40,32.43,190.00,4.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200410Z AUTO 19004KT 9999 CLR 20/03 A3029 RMK A02 TSNO
QEI,2020-10-20 04:10,128.0667,37.9500,68.00,42.80,40.00,290.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200410Z AUTO 29001KT 9999 CLR 20/06 A3029 RMK A02 TSNO
QEQ,2020-10-20 04:10,127.5500,37.8500,68.00,41.00,37.32,220.00,2.00,0.00,30.33,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200410Z AUTO 22002KT 9999 CLR 20/05 A3033 RMK A02 TSNO
QEW,2020-10-20 04:10,128.1500,36.4000,66.20,42.80,42.57,120.00,3.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200410Z AUTO 12003KT 9999 CLR 19/06 A3028 RMK A02 TSNO
QEP,2020-10-20 04:10,127.2667,37.4000,66.20,42.80,42.57,210.00,3.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200410Z AUTO 21003KT 9999 CLR 19/06 A3031 RMK A02 TSNO
QFT,2020-10-20 04:10,127.3500,37.6000,68.00,35.60,30.20,290.00,2.00,0.00,30.28,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 200410Z AUTO 29002KT / // CLR 20/02 A3028 RMK A02 TSNO
QFU,2020-10-20 04:10,126.9667,37.8000,69.80,35.60,28.39,320.00,3.00,0.00,30.33,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFU 200410Z AUTO 32003KT 9999 CLR 21/02 A3033 RMK A02 TSNO
QEX,2020-10-20 04:10,128.3000,36.1000,68.00,39.20,34.80,350.00,2.00,0.00,30.21,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200410Z AUTO 35002KT 9999 CLR 20/04 A3021 RMK A02 TSNO
QFW,2020-10-20 04:10,127.8833,37.6667,68.00,39.20,34.80,310.00,1.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200410Z AUTO 31001KT 9999 CLR 20/04 A3030 RMK A02 TSNO
QFV,2020-10-20 04:10,127.5000,38.0500,66.20,37.40,34.51,100.00,6.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200410Z AUTO 10006KT 9999 CLR 19/03 A3032 RMK A02 TSNO
QFB,2020-10-20 04:20,128.7167,35.6500,71.60,41.00,33.00,350.00,4.00,0.00,30.32,M,6.21,11.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200420Z AUTO 35004G11KT 9999 CLR 22/05 A3032 RMK A02 TSNO
QEN,2020-10-20 04:20,128.7500,37.6667,57.20,41.00,54.60,100.00,6.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200420Z AUTO 10006KT 9999 CLR 14/05 A3032 RMK A02 TSNO
QES,2020-10-20 04:20,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,1.49,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQES 200420Z AUTO 2400 BR CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:20,127.9500,38.2000,69.80,39.20,32.72,180.00,2.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200420Z AUTO 18002KT 9999 CLR 21/04 A3028 RMK A02 TSNO
QEI,2020-10-20 04:20,128.0667,37.9500,68.00,42.80,40.00,80.00,2.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200420Z AUTO 08002KT 9999 CLR 20/06 A3028 RMK A02 TSNO
QEQ,2020-10-20 04:20,127.5500,37.8500,68.00,39.20,34.80,120.00,1.00,0.00,30.33,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200420Z AUTO 12001KT 9999 CLR 20/04 A3033 RMK A02 TSNO
QEW,2020-10-20 04:20,128.1500,36.4000,68.00,44.60,42.85,30.00,4.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200420Z AUTO 03004KT 9999 CLR 20/07 A3028 RMK A02 TSNO
QEP,2020-10-20 04:20,127.2667,37.4000,66.20,42.80,42.57,280.00,4.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200420Z AUTO 28004KT 9999 CLR 19/06 A3030 RMK A02 TSNO
QFT,2020-10-20 04:20,127.3500,37.6000,68.00,32.00,26.15,320.00,2.00,0.00,30.27,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 200420Z AUTO 32002KT / // CLR 20/M00 A3027 RMK A02 TSNO
QFU,2020-10-20 04:20,126.9667,37.8000,68.00,37.40,32.43,360.00,4.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFU 200420Z AUTO 36004KT 9999 CLR 20/03 A3032 RMK A02 TSNO
QEX,2020-10-20 04:20,128.3000,36.1000,68.00,41.00,37.32,260.00,2.00,0.00,30.21,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200420Z AUTO 26002KT 9999 CLR 20/05 A3021 RMK A02 TSNO
QFW,2020-10-20 04:20,127.8833,37.6667,66.20,41.00,39.72,310.00,2.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200420Z AUTO 31002KT 9999 CLR 19/05 A3029 RMK A02 TSNO
QFV,2020-10-20 04:20,127.5000,38.0500,66.20,37.40,34.51,110.00,6.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200420Z AUTO 11006KT 9999 CLR 19/03 A3031 RMK A02 TSNO
RKTN,2020-10-20 04:22,128.6589,35.8941,73.40,32.00,21.76,140.00,10.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKTN 200422Z 14010KT CAVOK 23/00 Q1025
QFB,2020-10-20 04:30,128.7167,35.6500,71.60,41.00,33.00,350.00,2.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200430Z AUTO 35002KT 9999 CLR 22/05 A3031 RMK A02 TSNO
QEN,2020-10-20 04:30,128.7500,37.6667,57.20,41.00,54.60,100.00,6.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200430Z AUTO 10006KT 9999 CLR 14/05 A3032 RMK A02 TSNO
QES,2020-10-20 04:30,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,1.99,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQES 200430Z AUTO 3200 BR CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:30,127.9500,38.2000,69.80,39.20,32.72,150.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200430Z AUTO 15001KT 9999 CLR 21/04 A3027 RMK A02 TSNO
QEI,2020-10-20 04:30,128.0667,37.9500,68.00,41.00,37.32,240.00,2.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200430Z AUTO 24002KT 9999 CLR 20/05 A3027 RMK A02 TSNO
QEQ,2020-10-20 04:30,127.5500,37.8500,68.00,39.20,34.80,280.00,3.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200430Z AUTO 28003KT 9999 CLR 20/04 A3032 RMK A02 TSNO
QEW,2020-10-20 04:30,128.1500,36.4000,68.00,42.80,40.00,290.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200430Z AUTO 29001KT 9999 CLR 20/06 A3027 RMK A02 TSNO
QEP,2020-10-20 04:30,127.2667,37.4000,68.00,42.80,40.00,240.00,4.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200430Z AUTO 24004KT 9999 CLR 20/06 A3030 RMK A02 TSNO
QFT,2020-10-20 04:30,127.3500,37.6000,68.00,33.80,28.11,340.00,3.00,0.00,30.26,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 200430Z AUTO 34003KT / // CLR 20/01 A3026 RMK A02 TSNO
QFU,2020-10-20 04:30,126.9667,37.8000,68.00,37.40,32.43,360.00,2.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFU 200430Z AUTO 36002KT 9999 CLR 20/03 A3032 RMK A02 TSNO
QEX,2020-10-20 04:30,128.3000,36.1000,69.80,42.80,37.61,240.00,2.00,0.00,30.20,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200430Z AUTO 24002KT 9999 CLR 21/06 A3020 RMK A02 TSNO
QFW,2020-10-20 04:30,127.8833,37.6667,68.00,41.00,37.32,220.00,2.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200430Z AUTO 22002KT 9999 CLR 20/05 A3028 RMK A02 TSNO
QFV,2020-10-20 04:30,127.5000,38.0500,66.20,37.40,34.51,120.00,6.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200430Z AUTO 12006KT 9999 CLR 19/03 A3030 RMK A02 TSNO
RKSI,2020-10-20 04:30,126.4500,37.4667,68.00,46.40,45.88,350.00,4.00,0.00,30.27,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSI 200430Z 35004KT 290V040 9000 NSC 20/08 Q1025 NOSIG
QFB,2020-10-20 04:40,128.7167,35.6500,73.40,41.00,31.05,40.00,3.00,0.00,30.31,M,6.21,10.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200440Z AUTO 04003G10KT 9999 CLR 23/05 A3031 RMK A02 TSNO
QEN,2020-10-20 04:40,128.7500,37.6667,57.20,41.00,54.60,110.00,3.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200440Z AUTO 11003KT 9999 CLR 14/05 A3032 RMK A02 TSNO
QES,2020-10-20 04:40,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,2.49,M,CLR,M,M,M,M,M,M,M,BR,M,M,M,M,M,M,M,KQES 200440Z AUTO 4000 BR CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:40,127.9500,38.2000,68.00,39.20,34.80,320.00,1.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200440Z AUTO 32001KT 9999 CLR 20/04 A3026 RMK A02 TSNO
QEI,2020-10-20 04:40,128.0667,37.9500,68.00,41.00,37.32,330.00,4.00,0.00,30.26,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200440Z AUTO 33004KT 9999 CLR 20/05 A3026 RMK A02 TSNO
QEQ,2020-10-20 04:40,127.5500,37.8500,68.00,39.20,34.80,270.00,3.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200440Z AUTO 27003KT 9999 CLR 20/04 A3032 RMK A02 TSNO
QEW,2020-10-20 04:40,128.1500,36.4000,68.00,42.80,40.00,250.00,1.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200440Z AUTO 25001KT 9999 CLR 20/06 A3027 RMK A02 TSNO
QEP,2020-10-20 04:40,127.2667,37.4000,68.00,42.80,40.00,270.00,3.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200440Z AUTO 27003KT 9999 CLR 20/06 A3029 RMK A02 TSNO
QFT,2020-10-20 04:40,127.3500,37.6000,69.80,35.60,28.39,300.00,2.00,0.00,30.26,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 200440Z AUTO 30002KT / // CLR 21/02 A3026 RMK A02 TSNO
QFU,2020-10-20 04:40,126.9667,37.8000,69.80,35.60,28.39,190.00,2.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFU 200440Z AUTO 19002KT 9999 CLR 21/02 A3032 RMK A02 TSNO
QEX,2020-10-20 04:40,128.3000,36.1000,69.80,42.80,37.61,340.00,2.00,0.00,30.20,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200440Z AUTO 34002KT 9999 CLR 21/06 A3020 RMK A02 TSNO
QFW,2020-10-20 04:40,127.8833,37.6667,68.00,41.00,37.32,220.00,3.00,0.00,30.28,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200440Z AUTO 22003KT 9999 CLR 20/05 A3028 RMK A02 TSNO
QFV,2020-10-20 04:40,127.5000,38.0500,66.20,39.20,37.03,110.00,6.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200440Z AUTO 11006KT 9999 CLR 19/04 A3030 RMK A02 TSNO
QFB,2020-10-20 04:50,128.7167,35.6500,71.60,41.00,33.00,30.00,3.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200450Z AUTO 03003KT 9999 CLR 22/05 A3031 RMK A02 TSNO
QEN,2020-10-20 04:50,128.7500,37.6667,57.20,41.00,54.60,100.00,5.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200450Z AUTO 10005KT 9999 CLR 14/05 A3031 RMK A02 TSNO
QES,2020-10-20 04:50,126.4500,36.9667,66.20,53.60,63.82,M,M,0.00,M,M,2.98,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQES 200450Z AUTO 4800 CLR 19/12 / RMK A02 TSNO
QEJ,2020-10-20 04:50,127.9500,38.2000,69.80,35.60,28.39,120.00,1.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEJ 200450Z AUTO 12001KT 9999 CLR 21/02 A3025 RMK A02 TSNO
QEI,2020-10-20 04:50,128.0667,37.9500,68.00,41.00,37.32,310.00,4.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200450Z AUTO 31004KT 9999 CLR 20/05 A3025 RMK A02 TSNO
QEQ,2020-10-20 04:50,127.5500,37.8500,68.00,37.40,32.43,310.00,1.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEQ 200450Z AUTO 31001KT 9999 CLR 20/03 A3032 RMK A02 TSNO
QEW,2020-10-20 04:50,128.1500,36.4000,68.00,41.00,37.32,50.00,3.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200450Z AUTO 05003KT 9999 CLR 20/05 A3027 RMK A02 TSNO
QEP,2020-10-20 04:50,127.2667,37.4000,68.00,44.60,42.85,130.00,1.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEP 200450Z AUTO 13001KT 9999 CLR 20/07 A3029 RMK A02 TSNO
QFT,2020-10-20 04:50,127.3500,37.6000,69.80,35.60,28.39,260.00,2.00,0.00,30.26,M,M,M,CLR,M,M,M,M,M,M,M,,M,M,M,M,M,M,M,KQFT 200450Z AUTO 26002KT / // CLR 21/02 A3026 RMK A02 TSNO
QFU,2020-10-20 04:50,126.9667,37.8000,68.00,37.40,32.43,330.00,3.00,0.00,30.32,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFU 200450Z AUTO 33003KT 9999 CLR 20/03 A3032 RMK A02 TSNO
QEX,2020-10-20 04:50,128.3000,36.1000,69.80,42.80,37.61,60.00,1.00,0.00,30.20,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200450Z AUTO 06001KT 9999 CLR 21/06 A3020 RMK A02 TSNO
QFW,2020-10-20 04:50,127.8833,37.6667,68.00,41.00,37.32,310.00,2.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFW 200450Z AUTO 31002KT 9999 CLR 20/05 A3027 RMK A02 TSNO
QFV,2020-10-20 04:50,127.5000,38.0500,66.20,39.20,37.03,110.00,6.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200450Z AUTO 11006KT 9999 CLR 19/04 A3030 RMK A02 TSNO
RKJK,2020-10-20 04:56,126.6220,35.8994,71.10,46.80,41.89,20.00,7.00,0.00,30.25,1024.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKJK 200456Z AUTO 02007KT 9SM CLR 22/08 A3025 RMK AO2 SLP248 T02170082 $
RKSG,2020-10-20 04:56,127.0311,36.9622,69.40,41.90,36.83,0.00,0.00,0.00,30.27,1025.30,4.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,RKSG 200456Z 00000KT 4SM HZ CLR 21/06 A3027 RMK AO2A SLP253 T02080055 $
RKSY,2020-10-20 04:58,126.9753,37.5241,69.30,42.40,37.67,230.00,5.00,0.00,30.26,1025.00,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKSY 200458Z AUTO 23005KT 9999 CLR 21/06 A3026 RMK AO2 SLP250 T02070058 $
RKSO,2020-10-20 04:58,127.0296,37.0906,70.50,41.20,34.52,M,4.00,0.00,30.26,1025.00,6.00,M,CLR,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,M,RKSO 200458Z VRB04KT 6SM HZ CLR 21/05 A3026 RMK AO2A SLP250 T02140051 $
QFB,2020-10-20 05:00,128.7167,35.6500,73.40,41.00,31.05,290.00,2.00,0.00,30.30,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFB 200500Z AUTO 29002KT 9999 CLR 23/05 A3030 RMK A02 TSNO
QEN,2020-10-20 05:00,128.7500,37.6667,57.20,41.00,54.60,110.00,6.00,0.00,30.31,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEN 200500Z AUTO 11006KT 9999 CLR 14/05 A3031 RMK A02 TSNO
QEI,2020-10-20 05:00,128.0667,37.9500,68.00,42.80,40.00,300.00,3.00,0.00,30.25,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEI 200500Z AUTO 30003KT 9999 CLR 20/06 A3025 RMK A02 TSNO
QEW,2020-10-20 05:00,128.1500,36.4000,68.00,41.00,37.32,80.00,3.00,0.00,30.27,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEW 200500Z AUTO 08003KT 9999 CLR 20/05 A3027 RMK A02 TSNO
QEX,2020-10-20 05:00,128.3000,36.1000,69.80,42.80,37.61,340.00,2.00,0.00,30.19,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQEX 200500Z AUTO 34002KT 9999 CLR 21/06 A3019 RMK A02 TSNO
QFV,2020-10-20 05:00,127.5000,38.0500,66.20,39.20,37.03,110.00,6.00,0.00,30.29,M,6.21,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KQFV 200500Z AUTO 11006KT 9999 CLR 19/04 A3029 RMK A02 TSNO
RKJB,2020-10-20 05:00,126.3800,34.9800,69.80,44.60,40.29,320.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKJB 200500Z 32005KT 280V340 CAVOK 21/07 Q1024 NOSIG
RKPC,2020-10-20 05:00,126.4930,33.5113,69.80,59.00,68.55,60.00,18.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RKPC 200500Z 06018KT 9999 FEW035 21/15 Q1023 NOSIG
RKNY,2020-10-20 05:00,128.6692,38.0613,64.40,50.00,59.50,120.00,7.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RKNY 200500Z 12007KT 080V140 CAVOK 18/10 Q1025 NOSIG
