station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
RORY,2020-10-20 04:37,128.4020,27.0440,82.40,73.40,74.28,70.00,15.00,0.00,29.97,M,6.21,25.00,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,88.26,RORY 200437Z AUTO 07015G25KT 9999 FEW018 28/23 Q1015 RMK A2997
RJAW,2020-10-20 04:45,141.3227,24.7840,82.40,77.00,83.77,170.00,12.00,0.00,29.83,M,6.21,M,FEW,BKN,BKN,M,1000.00,1500.00,15000.00,M,M,M,M,M,M,M,M,90.85,RJAW 200445Z 17012KT 9999 FEW010 BKN015 BKN150 28/25 Q1010 RMK 1CU010 5CU015 7AC150 A2983
RJOI,2020-10-20 04:55,132.2357,34.1439,72.00,46.90,40.79,70.00,4.00,0.00,30.22,1023.30,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOI 200455Z 07004KT 9999 FEW035 22/08 A3022 RMK SLP233 T02220083
RJTY,2020-10-20 04:56,139.3485,35.7485,68.40,48.40,48.79,70.00,9.00,0.00,30.27,1025.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJTY 200456Z AUTO 07009KT 10SM CLR 20/09 A3027 RMK AO2 SLP254 T02020091 FZRANO $
RODN,2020-10-20 04:56,127.7676,26.3556,86.00,73.40,66.15,40.00,14.00,0.00,29.99,M,10.00,M,SCT,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,M,M,M,93.45,RODN 200456Z 04014KT 10SM SCT020 BKN100 30/23 A2999 RMK AO2A SLPNO RVRNO $
ROTM,2020-10-20 04:56,127.7565,26.2743,82.00,73.00,74.24,70.00,17.00,0.00,29.97,1013.40,6.21,24.00,SCT,SCT,BKN,M,2100.00,8000.00,18000.00,M,M,M,M,M,M,M,M,87.39,ROTM 200456Z 07017G24KT 9999 SCT021 SCT080 BKN180 28/23 A2997 RMK SLP134 T02780228
RJFR,2020-10-20 05:00,131.0350,33.8456,69.80,46.40,43.13,140.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFR 200500Z 14005KT CAVOK 21/08 Q1023
RJSR,2020-10-20 05:00,140.3714,40.1919,60.80,48.20,63.15,270.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSR 200500Z 27009KT 9999 FEW040 16/09 Q1025
RJAA,2020-10-20 05:00,140.3856,35.7653,68.00,53.60,59.97,40.00,14.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 200500Z 04014KT 9999 FEW030 SCT/// 20/12 Q1023 NOSIG
RJAF,2020-10-20 05:00,137.9228,36.1667,62.60,42.80,48.28,350.00,9.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJAF 200500Z 35009KT 310V030 9999 FEW035 17/06 Q1024
RJAH,2020-10-20 05:00,140.4147,36.1817,68.00,46.40,45.88,60.00,12.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAH 200500Z 06012KT 9999 FEW030 20/08 Q1023
RJBT,2020-10-20 05:00,134.7869,35.5128,66.20,53.60,63.82,30.00,5.00,0.00,30.24,M,6.21,M,FEW,BKN,M,M,3000.00,3500.00,M,M,M,M,M,M,M,M,M,M,RJBT 200500Z 03005KT 010V080 9999 FEW030 BKN035 19/12 Q1024
RJCB,2020-10-20 05:00,143.2172,42.7333,60.80,33.80,36.16,360.00,12.00,0.00,30.18,M,6.21,M,FEW,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,M,RJCB 200500Z 36012KT 9999 FEW060 16/01 Q1022
RJCC,2020-10-20 05:00,141.6926,42.7742,60.80,41.00,48.00,10.00,7.00,0.00,30.21,M,6.21,M,FEW,BKN,M,M,3000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCC 200500Z 01007KT 9999 FEW030 BKN060 16/05 Q1023
RJCH,2020-10-20 05:00,140.8219,41.7700,62.60,42.80,48.28,260.00,11.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,2500.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCH 200500Z 26011KT 9999 FEW025 SCT060 17/06 Q1023
RJCK,2020-10-20 05:00,144.1931,43.0408,57.20,41.00,54.60,190.00,6.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,M,RJCK 200500Z 19006KT 9999 FEW050 SCT070 14/05 Q1022
RJCM,2020-10-20 05:00,144.1642,43.8806,53.60,37.40,54.07,350.00,7.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCM 200500Z 35007KT 310V020 9999 FEW030 12/03 Q1023
RJCN,2020-10-20 05:00,144.9600,43.5775,55.40,39.20,54.34,360.00,10.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJCN 200500Z 36010KT 320V030 9999 FEW030 13/04 Q1022
RJCO,2020-10-20 05:00,141.3814,43.1175,59.00,42.80,54.86,330.00,12.00,0.00,30.24,M,6.21,M,FEW,SCT,M,M,3000.00,5000.00,M,M,M,M,M,M,M,M,M,M,RJCO 200500Z 33012KT 9999 FEW030 SCT050 15/06 Q1024
RJCW,2020-10-20 05:00,141.8022,45.4044,50.00,35.60,57.52,350.00,3.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJCW 200500Z 35003KT 260V040 9999 FEW035 10/02 Q1023
RJDT,2020-10-20 05:00,129.3306,34.2850,69.80,50.00,49.37,70.00,11.00,0.00,30.21,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJDT 200500Z 07011KT 020V110 9999 SCT040 21/10 Q1023
RJEB,2020-10-20 05:00,143.4040,44.3039,51.80,41.00,66.48,20.00,4.00,0.00,30.21,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJEB 200500Z 02004KT 320V080 9999 SCT030 11/05 Q1023
RJEC,2020-10-20 05:00,142.4475,43.6708,57.20,30.20,35.57,280.00,7.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,5000.00,M,M,M,M,M,M,M,M,M,M,RJEC 200500Z 28007KT 9999 FEW030 SCT050 14/M01 Q1023
RJFE,2020-10-20 05:00,128.8328,32.6664,71.60,50.00,46.43,50.00,10.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFE 200500Z 05010KT 360V080 CAVOK 22/10 Q1021
RJFF,2020-10-20 05:00,130.4517,33.5844,73.40,41.00,31.05,60.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 200500Z 06009KT 020V120 9999 FEW030 23/05 Q1022 BECMG 08011KT
RJFK,2020-10-20 05:00,130.7194,31.8033,71.60,42.80,35.37,110.00,11.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJFK 200500Z 11011KT 9999 FEW025 22/06 Q1020
RJFM,2020-10-20 05:00,131.4486,31.8772,71.60,53.60,53.03,50.00,13.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJFM 200500Z 05013KT 9999 FEW040 22/12 Q1021
RJFO,2020-10-20 05:00,131.7372,33.4794,69.80,48.20,46.16,20.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFO 200500Z 02009KT 9999 FEW030 21/09 Q1022
RJAW,2020-10-20 05:00,141.3227,24.7840,82.40,78.80,88.90,170.00,11.00,0.00,29.83,M,6.21,M,FEW,BKN,BKN,M,1000.00,1500.00,15000.00,M,VCSH,M,M,M,M,M,M,92.76,RJAW 200500Z 17011KT 9999 VCSH FEW010 BKN015 BKN150 28/26 Q1010 RMK 1CU010 5CU015 7AC150 A2983
RJBB,2020-10-20 05:00,135.2328,34.4342,68.00,53.60,59.97,10.00,3.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 200500Z 01003KT 320V040 9999 FEW025 20/12 Q1022 NOSIG
RJBE,2020-10-20 05:00,135.2239,34.6328,69.80,57.20,64.26,230.00,5.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJBE 200500Z 23005KT 9999 FEW030 21/14 Q1022
RJNK,2020-10-20 05:00,136.4075,36.3939,73.40,46.40,38.18,40.00,13.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJNK 200500Z 04013KT 010V070 9999 FEW030 23/08 Q1023
RJNT,2020-10-20 05:00,137.1875,36.6483,69.80,44.60,40.29,360.00,12.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJNT 200500Z 36012KT 9999 FEW035 21/07 Q1024
RJNW,2020-10-20 05:00,136.9618,37.2931,62.60,50.00,63.38,60.00,8.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,M,RJNW 200500Z 06008KT 9999 FEW030 SCT040 17/10 Q1025
RJOA,2020-10-20 05:00,132.9194,34.4361,66.20,44.60,45.60,130.00,4.00,0.00,30.21,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOA 200500Z 13004KT 9999 FEW040 19/07 Q1023
RJOB,2020-10-20 05:00,133.8553,34.7569,69.80,41.00,35.09,40.00,4.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOB 200500Z 04004KT 350V130 9999 FEW030 21/05 Q1023
RJOC,2020-10-20 05:00,132.8900,35.4136,69.80,50.00,49.37,10.00,9.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,M,RJOC 200500Z 01009KT 9999 FEW035 21/10 Q1024
RJOH,2020-10-20 05:00,133.2392,35.4933,69.80,50.00,49.37,40.00,7.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOH 200500Z 04007KT 010V080 9999 FEW040 21/10 Q1024
RJKA,2020-10-20 05:00,129.7125,28.4308,80.60,73.40,78.76,60.00,21.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1800.00,2000.00,5000.00,M,M,M,M,M,M,M,M,85.32,RJKA 200500Z 06021KT 9999 FEW018 SCT020 BKN050 27/23 Q1016
RJOK,2020-10-20 05:00,133.6694,33.5461,73.40,50.00,43.69,190.00,8.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOK 200500Z 19008KT 9999 FEW040 23/10 Q1021
RJFU,2020-10-20 05:00,129.9136,32.9169,75.20,48.20,38.46,M,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFU 200500Z VRB05KT CAVOK 24/09 Q1020
RJGG,2020-10-20 05:00,136.8054,34.8584,68.00,51.80,56.13,300.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 200500Z 30004KT 9999 FEW030 20/11 Q1022 BECMG TL0600 24006KT
RJKI,2020-10-20 05:00,129.9281,28.3213,78.80,71.60,78.62,70.00,16.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,2300.00,3100.00,4000.00,M,M,M,M,M,M,M,M,M,RJKI 200500Z AUTO 07016KT 9999 FEW023 SCT031 BKN040 26/22 Q1016
ROIG,2020-10-20 05:00,124.1633,24.3367,86.00,77.00,74.61,50.00,20.00,0.00,29.88,M,6.21,M,FEW,BKN,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,97.15,ROIG 200500Z 05020KT 9999 FEW018 BKN/// 30/25 Q1012
ROMD,2020-10-20 05:00,131.2286,25.8289,82.40,73.40,74.28,50.00,14.00,0.00,29.91,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,88.26,ROMD 200500Z AUTO 05014KT 9999 FEW019 28/23 Q1013
ROMY,2020-10-20 05:00,125.2767,24.7933,82.40,73.40,74.28,50.00,16.00,0.00,29.88,M,6.21,M,SCT,SCT,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,88.26,ROMY 200500Z 05016KT 9999 SCT015 SCT/// 28/23 Q1012
RORY,2020-10-20 05:00,128.4020,27.0440,82.40,71.60,69.90,70.00,15.00,0.00,29.94,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,87.18,RORY 200500Z AUTO 07015KT 9999 BKN018 28/22 Q1014
RJDC,2020-10-20 05:00,131.2786,33.9300,71.60,50.00,46.43,140.00,8.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJDC 200500Z 14008KT CAVOK 22/10 Q1023
RJOM,2020-10-20 05:00,132.6997,33.8272,71.60,51.80,49.64,10.00,15.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOM 200500Z 01015KT 9999 FEW030 22/11 Q1021
RJFS,2020-10-20 05:00,130.3000,33.1500,77.00,46.40,33.85,30.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFS 200500Z 03011KT 360V070 CAVOK 25/08 Q1021
RJFT,2020-10-20 05:00,130.8553,32.8372,75.20,42.80,31.34,40.00,13.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFT 200500Z 04013KT CAVOK 24/06 Q1020
RJOT,2020-10-20 05:00,134.0167,34.2167,68.00,50.00,52.51,80.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJOT 200500Z 08009KT 040V120 9999 FEW025 20/10 Q1023
RJSK,2020-10-20 05:00,140.2167,39.6167,62.60,44.60,51.72,270.00,12.00,0.00,30.27,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSK 200500Z 27012KT 9999 FEW040 17/07 Q1025
RJOO,2020-10-20 05:00,135.4392,34.7844,73.40,50.00,43.69,20.00,6.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,3000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJOO 200500Z 02006KT 350V060 9999 FEW030 SCT060 23/10 Q1022
RJOR,2020-10-20 05:00,134.1650,35.5300,69.80,55.40,60.21,350.00,7.00,0.00,30.24,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJOR 200500Z 35007KT 9999 FEW040 21/13 Q1024
RJOW,2020-10-20 05:00,131.7903,34.6764,69.80,50.00,49.37,10.00,8.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,M,RJOW 200500Z 01008KT 330V050 9999 FEW020 21/10 Q1023
RJOY,2020-10-20 05:00,135.6006,34.5967,73.40,51.80,46.71,60.00,7.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOY 200500Z 06007KT 360V100 9999 FEW030 23/11 Q1022
RJSA,2020-10-20 05:00,140.6886,40.7333,59.00,41.00,51.18,270.00,8.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,M,M,M,M,M,M,M,RJSA 200500Z 27008KT 220V310 9999 FEW030 SCT040 15/05 Q1025
RJSC,2020-10-20 05:00,140.3711,38.4119,66.20,39.20,37.03,340.00,8.00,0.00,30.24,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJSC 200500Z 34008KT 280V040 9999 FEW050 19/04 Q1024
RJSF,2020-10-20 05:00,140.4281,37.2275,62.60,48.20,59.26,350.00,6.00,0.00,30.24,M,6.21,M,FEW,SCT,BKN,M,2000.00,4500.00,5000.00,M,M,M,M,M,M,M,M,M,RJSF 200500Z 35006KT 310V030 9999 FEW020 SCT045 BKN050 17/09 Q1024
RJSI,2020-10-20 05:00,141.1353,39.4286,64.40,42.80,45.32,350.00,4.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSI 200500Z 35004KT 260V050 9999 FEW030 18/06 Q1024
RJSM,2020-10-20 05:00,141.3684,40.7032,64.40,39.20,39.43,310.00,8.00,0.00,30.24,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSM 200500Z 31008KT 290V350 9999 SCT040 18/04 Q1024
RJSN,2020-10-20 05:00,139.1117,37.9558,68.00,50.00,52.51,360.00,7.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSN 200500Z 36007KT 9999 FEW030 20/10 Q1025
RJSS,2020-10-20 05:00,140.9169,38.1397,66.20,48.20,52.25,100.00,6.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJSS 200500Z 10006KT 9999 FEW030 19/09 Q1024
RJTF,2020-10-20 05:00,139.5281,35.6717,69.80,44.60,40.29,60.00,8.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTF 200500Z 06008KT 350V090 9999 FEW030 SCT/// 21/07 Q1023
RJTO,2020-10-20 05:00,139.3603,34.7819,66.20,53.60,63.82,40.00,15.00,0.00,30.18,M,6.21,M,FEW,BKN,BKN,M,3000.00,17000.00,M,M,M,M,M,M,M,M,M,M,RJTO 200500Z 04015KT 010V070 9999 FEW030 BKN170 BKN/// 19/12 Q1022
RJTT,2020-10-20 05:00,139.7811,35.5533,68.00,53.60,59.97,60.00,9.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 200500Z 06009KT 9999 FEW030 20/12 Q1023 BECMG 08010KT
RORS,2020-10-20 05:00,125.1447,24.8267,86.00,77.00,74.61,50.00,18.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1800.00,2500.00,M,M,M,M,M,M,M,M,M,97.15,RORS 200500Z 05018KT 9999 FEW018 SCT025 30/25 Q1012
RJNS,2020-10-20 05:00,138.1894,34.7961,68.00,48.20,49.10,60.00,6.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJNS 200500Z 06006KT 010V120 9999 FEW025 20/09 Q1022
RJBD,2020-10-20 05:00,135.3644,33.6622,71.60,55.40,56.63,170.00,7.00,0.00,30.15,M,6.21,M,FEW,SCT,M,M,3500.00,17000.00,M,M,M,M,M,M,M,M,M,M,RJBD 200500Z 17007KT 120V220 9999 FEW035 SCT170 22/13 Q1021
RJFG,2020-10-20 05:00,130.9917,30.6050,71.60,59.00,64.48,70.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJFG 200500Z 07010KT 010V140 9999 FEW025 22/15 Q1019
RJTI,2020-10-20 05:00,139.8500,35.6300,68.00,51.80,56.13,50.00,9.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJTI 200500Z 05009KT 010V090 9999 FEW040 SCT/// 20/11 Q1023
RJOS,2020-10-20 05:00,134.6092,34.1322,71.60,53.60,53.03,20.00,10.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOS 200500Z 02010KT 9999 FEW030 22/12 Q1022
RJSY,2020-10-20 05:00,139.7872,38.8122,64.40,42.80,45.32,320.00,6.00,0.00,30.27,M,6.21,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,M,RJSY 200500Z 32006KT 240V020 9999 FEW050 18/06 Q1025
RORK,2020-10-20 05:00,131.3333,25.9167,82.40,73.40,74.28,60.00,20.00,0.00,29.91,M,6.21,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,88.26,RORK 200500Z AUTO 06020KT 9999 BKN019 28/23 Q1013
ROYN,2020-10-20 05:00,122.9780,24.4670,82.40,75.20,78.90,30.00,20.00,0.00,29.91,M,6.21,M,BKN,BKN,///,M,1400.00,2100.00,M,M,M,M,M,M,M,M,M,89.48,ROYN 200500Z AUTO 03020KT 9999 BKN014 BKN021 //////TCU 28/24 Q1013
ROAH,2020-10-20 05:00,127.6458,26.1958,84.20,71.60,65.95,70.00,17.00,0.00,29.91,M,6.21,27.00,FEW,BKN,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,89.60,ROAH 200500Z 07017G27KT 9999 FEW025 BKN/// 29/22 Q1013
RJKI,2020-10-20 05:04,129.9281,28.3213,78.80,71.60,78.62,70.00,16.00,0.00,30.00,M,6.21,26.00,SCT,SCT,BKN,M,2300.00,3100.00,3800.00,M,M,M,M,M,M,M,M,M,RJKI 200504Z AUTO 07016G26KT 9999 SCT023 SCT031 BKN038 26/22 Q1016 RMK A3002
RJKN,2020-10-20 05:06,128.8813,27.8364,80.60,71.60,74.11,60.00,16.00,0.00,29.97,M,6.21,26.00,FEW,SCT,BKN,M,2100.00,3500.00,6000.00,M,M,M,M,M,M,M,M,84.57,RJKN 200506Z AUTO 06016G26KT 9999 FEW021 SCT035 BKN060 27/22 Q1015 RMK A2999
RJKI,2020-10-20 05:28,129.9281,28.3213,75.20,71.60,88.59,60.00,21.00,0.00,30.00,M,2.24,M,FEW,SCT,BKN,///,2100.00,2400.00,3600.00,M,BR,M,M,M,M,M,M,M,RJKI 200528Z AUTO 06021KT 3600 BR FEW021 SCT024 BKN036 //////TCU 24/22 Q1016 RMK A3002 TCU 40KM NW MOV SW
RJAA,2020-10-20 05:30,140.3856,35.7653,68.00,53.60,59.97,50.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJAA 200530Z 05010KT 020V090 9999 FEW030 20/12 Q1024 NOSIG RMK 1CU030 A3024
RJCC,2020-10-20 05:30,141.6926,42.7742,60.80,41.00,48.00,360.00,9.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,6000.00,M,M,M,M,M,M,M,M,M,M,RJCC 200530Z 36009KT 9999 FEW030 SCT060 16/05 Q1023 RMK 1CU030 3CU060 A3023
RJFF,2020-10-20 05:30,130.4517,33.5844,71.60,33.80,24.86,100.00,11.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJFF 200530Z 10011KT 9999 FEW030 22/01 Q1022 NOSIG RMK 1CU030 A3018
RJBB,2020-10-20 05:30,135.2328,34.4342,69.80,55.40,60.21,350.00,3.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,M,RJBB 200530Z 35003KT 320V040 9999 FEW025 21/13 Q1022 NOSIG
RJGG,2020-10-20 05:30,136.8054,34.8584,68.00,50.00,52.51,290.00,4.00,0.00,30.18,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJGG 200530Z 29004KT 9999 FEW030 20/10 Q1022 BECMG TL0600 24006KT
RJTT,2020-10-20 05:30,139.7811,35.5533,68.00,55.40,64.04,70.00,11.00,0.00,30.21,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJTT 200530Z 07011KT 9999 FEW030 20/13 Q1023 NOSIG RMK 1CU030 A3023
ROAH,2020-10-20 05:30,127.6458,26.1958,84.20,71.60,65.95,70.00,16.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,89.60,ROAH 200530Z 07016KT 9999 FEW025 BKN/// 29/22 Q1013 RMK 2CU025 A2992
ROAH,2020-10-20 05:33,127.6458,26.1958,84.20,71.60,65.95,70.00,16.00,0.00,29.91,M,6.21,26.00,FEW,BKN,M,M,2500.00,M,M,M,M,M,M,M,M,M,M,89.60,ROAH 200533Z 07016G26KT 9999 FEW025 BKN/// 29/22 Q1013 RMK 2CU025 A2992
RODN,2020-10-20 05:35,127.7676,26.3556,84.20,71.60,65.95,70.00,23.00,0.00,29.94,M,10.00,27.00,SCT,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,M,M,M,89.60,RODN 200535Z 07023G27KT 10SM SCT020 BKN100 29/22 A2994 RMK PRESFR SLPNO $
RJAW,2020-10-20 05:50,141.3227,24.7840,80.60,78.80,94.27,180.00,10.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,1000.00,1500.00,15000.00,M,-SHRA,M,M,M,M,M,M,89.33,RJAW 200550Z 18010KT 9999 -SHRA FEW010 SCT015 BKN150 27/26 Q1010 RMK 1CU010 4CU015 7AC150 A2983
RJOI,2020-10-20 05:55,132.2357,34.1439,71.10,46.90,42.05,120.00,3.00,0.00,30.21,1022.90,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,M,RJOI 200555Z 12003KT 9999 FEW030 22/08 A3021 RMK SLP229 T02170083 10228 20183 56020
RODN,2020-10-20 05:55,127.7676,26.3556,82.90,71.60,68.77,60.00,16.00,0.00,29.94,M,10.00,M,FEW,M,M,M,2400.00,M,M,M,M,M,M,M,27.00,70.00,2020-10-20 05:31,87.86,RODN 200555Z 06016KT 10SM FEW024 28/22 A2994 RMK AO2A PK WND 07027/31 SLPNO T02830220 10300 20276 $
RJTY,2020-10-20 05:56,139.3485,35.7485,68.00,47.50,47.82,70.00,6.00,0.00,30.28,1025.70,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJTY 200556Z AUTO 07006KT 10SM CLR 20/09 A3028 RMK AO2 SLP257 T02000086 10204 20157 55011 FZRANO $
ROTM,2020-10-20 05:56,127.7565,26.2743,84.00,73.00,69.59,60.00,17.00,0.00,29.95,1012.80,6.21,23.00,SCT,BKN,BKN,M,2000.00,8000.00,18000.00,M,M,M,M,M,M,M,M,90.34,ROTM 200556Z 06017G23KT 9999 SCT020 BKN080 BKN180 29/23 A2995 RMK SLP128 T02890228 10289 20278 56024
RJFR,2020-10-20 06:00,131.0350,33.8456,69.80,46.40,43.13,140.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,RJFR 200600Z 14004KT 110V200 CAVOK 21/08 Q1022
RJSR,2020-10-20 06:00,140.3714,40.1919,60.80,46.40,59.01,270.00,8.00,0.00,30.27,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,M,M,M,M,M,M,M,RJSR 200600Z 27008KT 230V300 9999 FEW040 16/08 Q1025
